id	audio	n_frames	tgt_text	src_text	speaker
ted_769_91	en-es/flac.zip:29741383272:63287	74400	Quizás esto es lo que la adversidad nos da, un sentido de "sí mismo", un sentido de nuestro propio poder.	Maybe that's what adversity gives us: a sense of self, a sense of our own power.	spk.769
ted_769_92	en-es/flac.zip:13616117797:38324	44640	Así que, podemos darnos un regalo.	So, we can give ourselves a gift.	spk.769
ted_769_93	en-es/flac.zip:30023025004:78830	91520	Podemos repensar la adversidad como algo más que simplemente tiempos difíciles.	We can re-imagine adversity as something more than just tough times.	spk.769
ted_769_94	en-es/flac.zip:12794924840:24777	24800	Tal vez podemos verla como cambio.	Maybe we can see it as change.	spk.769
ted_769_95	en-es/flac.zip:3586614356:68100	72640	La adversidad es sólo un cambio al cual todavía no nos hemos adaptado.	Adversity is just change that we haven't adapted ourselves to yet.	spk.769
ted_769_96	en-es/flac.zip:12224472246:76612	77440	Pienso que la mayor adversidad que nos hemos creado es la idea de normalidad.	I think the greatest adversity that we've created for ourselves is this idea of normalcy.	spk.769
ted_769_97	en-es/flac.zip:28933270296:16131	15680	Díganme, ¿quién es normal?	Now, who's normal?	spk.769
ted_769_98	en-es/flac.zip:19886480712:50795	58720	No existe lo normal. Existe lo común. Existe lo típico. No existe lo normal.	There's no normal. There's common, there's typical.	spk.769
ted_769_99	en-es/flac.zip:17112343668:87872	93920	Y, ¿querrían ustedes conocer a esas pobres personas, de color beige, si existieran? (Risas) Pienso que no.	There's no normal, and would you want to meet that poor, beige person if they existed? (Laughter) I don't think so.	spk.769
ted_769_100	en-es/flac.zip:29343756707:289045	329440	Si podemos cambiar este paradigma y pasar de uno que busca alcanzar la normalidad a otro de posibilidades, o de fuerza, para ser un poco más arriesgados, podemos liberar el poder de tantos otros niños, e invitarlos a poner al servicio de la comunidad esas raras y valiosas habilidades que ellos poseen.	If we can change this paradigm from one of achieving normalcy to one of possibility — or potency, to be even a little bit more dangerous — we can release the power of so many more children, and invite them to engage their rare and valuable abilities with the community.	spk.769
ted_769_101	en-es/flac.zip:11681084660:117201	124480	Los antropólogos nos dicen que aquello que como humanos siempre hemos requerido de los miembros de nuestra comunidad es que sean útiles, que sean capaces de contribuir.	Anthropologists tell us that the one thing we as humans have always required of our community members is to be of use, to be able to contribute.	spk.769
ted_769_102	en-es/flac.zip:18544968916:345083	388000	Hay evidencia de que los Neandertales, hace 60,000 años, transportaban a sus ancianos, y a aquellos con lesiones físicas graves, tal vez dado que la experiencia de supervivencia adquirida en la vida de estas personas probó ser de valor para la comunidad: ellos no veían a estas personas como dañadas o inútiles; se los veía como poco comunes y valiosos.	There's evidence that Neanderthals, 60,000 years ago, carried their elderly and those with serious physical injury, and perhaps it's because the life experience of survival of these people proved of value to the community. They didn't view these people as broken and useless; they were seen as rare and valuable.	spk.769
ted_769_103	en-es/flac.zip:6109864193:180149	189600	Hace unos años, estaba en un mercado de comida en el pueblo donde crecí en el nordeste de Pensilvania, y yo estaba parada delante de un paquete de tomates. Era verano. Yo tenía unos pantalones cortos.	A few years ago, I was in a food market in the town where I grew up in that red zone in northeastern Pennsylvania, and I was standing over a bushel of tomatoes. It was summertime: I had shorts on.	spk.769
ted_769_104	en-es/flac.zip:18318831850:99515	107360	Escucho a este hombre, hablando detrás mi diciendo, "Bueno, si ésta no es Aimee Mullins." Y me doy vuelta, y es este hombre mayor.	I hear this guy, his voice behind me say, "Well, if it isn't Aimee Mullins." And I turn around, and it's this older man.	spk.769
ted_769_105	en-es/flac.zip:3709045698:16134	17120	No tengo idea de quién es.	I have no idea who he is.	spk.769
ted_769_106	en-es/flac.zip:13607946635:54312	61280	Y le digo, "Lo siento, señor, ¿nos conocemos?	And I said, "I'm sorry, sir, have we met?	spk.769
ted_769_107	en-es/flac.zip:21605099082:27403	32320	No le recuerdo. "	I don't remember meeting you. "	spk.769
ted_769_108	en-es/flac.zip:4820480968:31547	33280	Y me dice, "Bueno, no creo que recuerdes cuando me conociste.	He said, "Well, you wouldn't remember meeting me.	spk.769
ted_769_109	en-es/flac.zip:25209366567:92258	90080	Quiero decir, cuando nos conocimos estaba sacándote del vientre de tu madre. "(Risas) Oh, esa persona.	I mean, when we met I was delivering you from your mother's womb. "(Laughter) Oh, that guy.	spk.769
ted_769_110	en-es/flac.zip:16287703683:33021	35200	Y, por supuesto, ahí me di cuenta.	And, but of course, actually, it did click.	spk.769
ted_769_111	en-es/flac.zip:8086923366:179655	195520	Era el Dr. Kean, a quien conocía sólo a través de las historias que mi madre me contaba sobre ese día, porque, claro, como es costumbre en mí, llegué dos semanas tarde a mi nacimiento.	This man was Dr. Kean, a man that I had only known about through my mother's stories of that day, because, of course, typical fashion, I arrived late for my birthday by two weeks.	spk.769
ted_769_112	en-es/flac.zip:9949263250:119293	123999	Así que el médico prenatal de mi madre se había ido de vacaciones, así que el hombre que hizo mi parto era un completo extraño para mis padres.	And so my mother's prenatal physician had gone on vacation, so the man who delivered me was a complete stranger to my parents.	spk.769
ted_769_113	en-es/flac.zip:5131057748:159140	170080	Y, dado que yo nací sin los huesos del peroné, y tenía los pies doblados hacia adentro, y unos cuantos dedos en este pie, y unos cuantos en este otro, él tuvo que ser quien llevara, este extraño tuvo que ser quien llevara la mala noticia.	And, because I was born without the fibula bones, and had feet turned in, and a few toes in this foot and a few toes in that, he had to be the bearer — this stranger had to be the bearer of bad news.	spk.769
ted_769_114	en-es/flac.zip:6607466433:351220	361120	Me dijo: "Tuve que darles el pronóstico a tus padres de que tú nunca caminarías, y de que tú nunca tendrías la clase de movilidad que otros niños tenían o ningún tipo de vida independiente, y me has hecho quedar como un mentiroso desde ese momento." (Risas) (Aplausos)	He said to me, "I had to give this prognosis to your parents that you would never walk, and you would never have the kind of mobility that other kids have or any kind of life of independence, and you've been making liar out of me ever since." (Laughter) (Applause)	spk.769
ted_769_115	en-es/flac.zip:5021818941:389891	417760	Lo extraordinario es que él me dijo que había guardado recortes de periódicos a lo largo de toda mi infancia, ya fuera de cuando gané una competencia de deletrear en segundo grado, desfilando con las Niñas Exploradoras, ya saben, en el desfile de Halloween, cuando gané mi beca para la universidad, o cualquiera de mis victorias deportivas, y usaba este material, y lo integraba a sus clases con los estudiantes residentes, estudiantes de la Escuela de Medicina Hahnemann y de la Escuela de Medicina Hershey.	The extraordinary thing is that he said he had saved newspaper clippings throughout my whole childhood, whether winning a second grade spelling bee, marching with the Girl Scouts, you know, the Halloween parade, winning my college scholarship, or any of my sports victories, and he was using it, and integrating it into teaching resident students, med students from Hahnemann Medical School and Hershey Medical School.	spk.769
ted_769_116	en-es/flac.zip:25092006765:80878	85600	Y llamaba a esta parte del curso el Factor X, el potencial de la voluntad humana.	And he called this part of the course the X Factor, the potential of the human will.	spk.769
ted_779_0	en-es/flac.zip:13944645325:212538	160640	Gracias.	Thank you.	spk.779
ted_779_2	en-es/flac.zip:25216058583:228981	217280	Chris Anderson: Gracias. Tengo una pregunta para usted. Muchísimas gracias. Cuando estábamos al teléfono hace unas semanas, usted mencionó que había un resultado muy interesante que surgió de la encuesta de Gallup. ¿Hay algo que pueda decirnos ya que todavía le queda algún tiempo aún?	Thank you so much. Now, when we were on the phone a few weeks ago, you mentioned to me that there was quite an interesting result came out of that Gallup survey. Is that something you can share since you do have a few moments left now?	spk.779
ted_779_3	en-es/flac.zip:232927245:183079	167040	Y la tercera es la ilusión de enfoque, y es el desafortunado hecho de que no podemos pensar en ninguna circunstancia que afecte al bienestar sin distorsionar su importancia.	And the third is the focusing illusion, and it's the unfortunate fact that we can't think about any circumstance that affects well-being without distorting its importance.	spk.779
ted_779_4	en-es/flac.zip:25173725393:142747	132000	Daniel Kahneman: Claro. Pienso que el resultado más interesante que hemos hallado en la encuesta de Gallup es un número, que no esperábamos encontrar en absoluto.	Daniel Kahneman: Sure. I think the most interesting result that we found in the Gallup survey is a number, which we absolutely did not expect to find.	spk.779
